250최고,250최고가대비율,250최고가일,250최저,250최저가대비율,250최저가일,BPS,EPS,EV,PBR,PER,ROE,거래대비,거래량,결산월,고가,기준가,당기순이익,대비기호,대용가,등락율,매출액,상장주식,상한가,시가,시가총액,시가총액비중,신용비율,액면가,액면가단위,연중최고,연중최저,영업이익,예상체결가,예상체결수량,외인소진률,자본금,저가,전일대비,종목명,종목코드,하한가,현재가
+9190,-26.55,20180213,-3365,+100.59,20171031,3477,51,52.30,1.94,132.35,1.5,-51.21,684919,11,+6860,6660,15,2,4260,+1.35,1305,32000,+8650,-6610,2160,,+7.90,500,원,+9190,-3795,20,-0,0,+2.17,160,-6610,+90,현대약품,004310,-4670,+6750
+5490,-22.59,20180330,-3500,+21.43,20170927,5567,412,1.80,0.76,10.32,6.7,-42.77,42932,12,+4405,4285,435,5,3080,-0.82,2902,112877,+5570,4285,4797,,+0.16,500,원,+5490,-3675,493,-0,0,+39.09,564,-4205,-35,현대에이치씨엔,126560,-3000,-4250
+489000,-15.95,20170804,-329000,+24.92,20170516,0,0,9.39,0.00,0.00,,-69.43,35070,12,-416500,417000,10429,5,316920,-1.44,142894,16287,+542000,-412500,66938,,+0.46,5000,원,+488500,-385000,9348,-0,0,+21.75,814,-408000,-6000,현대중공업지주,267250,-292000,-411000
+7160,-22.21,20171212,-2830,+96.82,20170926,3281,0,135.61,1.70,0.00,-15.2,-40.87,276500,6,+5750,5690,-99,5,3520,-2.11,1741,19155,+7390,+5750,1067,,+2.57,500,원,+6280,-4750,-21,-0,0,+0.34,96,-5510,-120,형지엘리트,093240,-3990,-5570
+107000,-4.21,20180411,-45700,+124.29,20170411,16539,729,30.55,6.20,140.60,3.8,-60.02,197581,12,+104000,102000,253,2,77520,+0.49,40115,39248,+132500,+103000,40229,,+0.61,5000,원,+107000,-80200,731,-0,0,+30.00,1962,-101500,+500,호텔신라,008770,-71500,+102500
+6460,-38.93,20170515,-3815,+3.41,20180410,11255,1442,11.87,0.35,2.74,-8.1,-43.73,18960,12,+3960,3900,-309,2,2730,+1.15,10669,34920,+5070,+3945,1378,,+0.44,500,원,+4730,-3815,-228,-0,0,+4.04,175,-3885,+45,화신,010690,-2730,+3945
+16750,-17.31,20170412,-12650,+9.49,20180410,55779,0,7.40,0.25,0.00,1.0,-47.31,29054,12,+14250,13900,37,5,9730,-0.36,6906,6919,+18050,-13850,958,,+0.70,5000,원,+16150,-12650,227,-0,0,+3.92,346,-13700,-50,휴스틸,005010,-9750,-13850
+87800,-15.83,20180130,-60800,+21.55,20170414,46834,5585,3.28,1.58,13.23,15.1,+104.27,22741,12,+74200,73100,1854,2,55550,+1.09,33925,13248,+95000,+73300,9790,,+0.17,5000,원,+87800,-68500,2656,-0,0,+13.51,662,-72800,+800,AK홀딩스,006840,-51200,+73900
+226500,-29.58,20170529,-153500,+3.91,20180328,118834,7837,4.74,1.34,20.35,12.1,-98.74,41426,12,+161000,159500,11377,3,124410,0.00,268986,29177,+207000,-159000,46537,,+0.38,5000,원,+195000,-153500,13260,-0,0,+19.74,1466,-157500,0,CJ,001040,-112000,159500
+14300,-59.44,20170414,-4805,+20.71,20170926,8252,672,6.51,0.70,8.63,8.2,+230.04,474028,12,+6010,5750,110,2,3910,+0.87,2264,16000,+7470,+5940,928,,+4.20,500,원,+6320,-5010,139,-0,0,+1.08,80,+5770,+50,DSR,155660,-4030,+5800
+6820,-17.74,20170524,-3800,+47.63,20170925,5305,77,12.88,1.06,72.86,9.3,-92.55,145944,12,+5630,5540,69,2,3980,+1.26,1685,13000,+7200,+5570,729,,+3.06,500,원,+6030,-4625,35,-0,0,+2.02,65,-5490,+70,KC코트렐,119650,-3880,+5610
+1115,-38.83,20170711,-317,+115.14,20171115,502,0,,1.36,0.00,-61.3,+602.75,4462058,12,+692,620,-315,2,400,+10.00,417,119760,+806,+624,817,,0.00,500,원,+750,-325,-260,-0,0,+27.25,599,-618,+62,KR모터스,000040,-434,+682
+39600,-36.62,20170705,-24500,+2.45,20180406,36209,2534,1.97,0.69,9.91,13.2,-68.40,1500454,12,25400,25400,19371,5,19300,-1.18,277902,357816,+33000,-25300,89812,,+1.24,5000,원,+33700,-24500,24616,-0,0,+26.35,17891,-25000,-300,LG디스플레이,034220,-17800,-25100
+33850,-19.94,20170531,-25450,+6.48,20180307,32221,1504,6.97,0.84,18.02,4.9,-53.74,129935,12,27500,27500,882,5,20900,-1.45,128272,38760,+35750,-27300,10504,,+0.47,5000,원,+31800,-25450,2123,-0,0,+16.34,1938,-27000,-400,LG상사,001120,-19250,-27100
+90400,-51.99,20170420,-42850,+1.28,20180419,28711,3502,25.48,1.51,12.39,-1.4,-27.02,85801,12,+43750,43250,-86,2,31140,+0.35,17613,22000,+56200,+43300,9548,,+1.28,5000,원,+60500,-42850,43,-0,0,+10.48,1100,-42900,+150,LIG넥스원,079550,-30300,+43400
+975000,-25.33,20170609,-717000,+1.53,20170911,109055,25746,15.02,6.68,28.28,18.5,-77.01,95897,12,+745000,738000,7701,5,560880,-1.36,46785,32963,+959000,738000,239968,,+0.21,500,원,+975000,-726000,11792,-0,0,+59.52,165,-726000,-10000,NAVER,035420,-517000,-728000
+30100,-13.62,20180130,-22900,+13.54,20171130,29623,0,9.18,0.88,0.00,2.7,-59.93,24149,12,+26150,25900,159,2,18640,+0.39,7732,18253,+33650,-25850,4746,,+0.46,5000,원,+30100,-23450,187,-0,0,0.00,913,-25800,+100,SBS,034120,-18150,+26000
+135500,-29.15,20170621,-89700,+7.02,20180213,153747,19496,12.54,0.62,4.92,7.1,+197.66,28189,12,+97500,94300,1499,2,71660,+1.80,66897,8967,+122500,-94100,8609,,+0.18,5000,원,+107000,-89700,1254,-0,0,+9.86,448,-94000,+1700,SK가스,018670,-66100,+96000
+225000,-42.67,20170531,-119000,+8.40,20170925,33899,5914,14.37,3.81,21.81,13.3,-35.38,6431,12,129500,129500,382,5,93240,-0.39,20655,8629,+168000,-128500,11131,,+0.27,5000,원,+169000,-121000,547,-0,0,+4.44,431,-128000,-500,SPC삼립,005610,-91000,-129000
+2745,-24.95,20170424,-1810,+13.81,20171222,4610,807,11.80,0.45,2.55,1.5,+428.33,262130,12,+2095,1925,15,2,1340,+7.01,3914,22343,+2500,1925,460,,+0.16,1000,원,+2225,-1830,81,-0,0,+1.33,223,-1915,+135,TCC동양,002710,-1350,+2060
+4865,-26.41,20170728,-3365,+6.39,20180411,7868,126,2.06,0.46,28.41,0.1,-64.96,6129,12,+3595,3555,1,2,2480,+0.70,1169,15026,+4620,+3595,538,,+0.01,500,원,+4150,-3365,3,-0,0,+6.60,75,-3510,+25,WISCOM,024070,-2490,+3580
+8000,-8.75,20180403,-5550,+31.53,20170411,7896,365,16.34,0.92,20.00,5.8,-36.38,331389,12,+7880,7490,101,5,5540,-2.54,2065,21692,+9730,+7880,1583,,+0.91,500,원,+8000,-5630,84,-0,0,+0.98,108,-7170,-190,경농,002100,-5250,-7300
+12300,-19.67,20180129,-8710,+13.43,20170926,20711,1796,,0.48,5.50,9.4,-82.54,91002,12,+9980,9900,733,5,7120,-0.20,2642,36000,+12850,+9940,3557,,+0.84,5000,원,+12300,-8940,912,-0,0,+11.85,1800,-9800,-20,교보증권,030610,-6930,-9880
+5200,-15.87,20171127,-4325,+1.16,20180411,7523,10,3.53,0.58,437.50,0.1,+148.70,22108,3,+4420,4405,9,5,3170,-0.68,1078,29200,+5720,4405,1278,,+0.15,500,원,+4945,-4325,101,-0,0,+64.14,146,-4375,-30,기신정기,092440,-3085,-4375
+40350,-22.30,20170614,-29950,+4.67,20170922,65569,6873,4.70,0.48,4.56,3.6,-93.66,868894,12,+31400,31200,9680,2,24330,+0.48,535357,405363,+40550,-31100,127081,,+0.20,5000,원,+35800,-30850,6622,-0,0,+38.17,21393,-31050,+150,기아차,000270,-21850,+31350
+15350,-0.65,20180413,-9700,+57.22,20170926,11320,729,8.02,1.35,20.92,15.3,-61.91,25749,12,+15350,15300,84,5,9790,-0.33,1722,4515,+19850,15300,689,,+0.44,5000,원,+15350,-9750,101,-0,0,+0.44,226,-14750,-50,까뮤이앤씨,013700,-10750,-15250
+19250,-21.04,20171128,-14050,+8.19,20170518,25908,1046,5.42,0.59,14.53,11.7,-36.94,10815,12,+15400,15150,620,2,10900,+0.33,7713,13291,+19650,+15250,2020,,+0.23,500,원,+16600,-14600,173,-0,0,+2.41,84,15150,+50,노루홀딩스,000320,-10650,+15200
+8770,-10.15,20180209,-7630,+3.28,20180413,6289,472,5.77,1.25,16.69,6.3,-96.46,48331,12,+7880,7850,416,2,5800,+0.38,8122,84703,+10200,+7860,6675,,+0.05,500,원,+8770,-7630,455,-0,0,+11.01,424,-7780,+30,대교,019680,-5500,+7880
+94600,-12.47,20170531,-70000,+18.29,20180307,119454,6868,5.28,0.69,12.06,10.1,-55.22,238772,12,+83300,82700,5080,2,62850,+0.12,123355,34800,+107500,+83000,28814,,+0.82,5000,원,+89900,-70000,5459,-0,0,+32.00,1975,-81400,+100,대림산업,000210,-57900,+82800
+4890,-20.14,20170616,-3000,+30.17,20171220,629,325,5.64,6.21,12.02,46.5,+527.23,36379,12,+3910,3780,99,2,2570,+3.31,1729,12318,+4910,3780,481,,0.00,500,원,+4320,-3000,129,-0,0,+0.02,62,-3730,+125,대양금속,009190,-2650,+3905
+44800,-40.07,20170411,-13800,+94.57,20171227,15660,0,6.97,1.71,0.00,28.1,-69.44,373945,12,+27100,26900,6458,5,18830,-0.19,111018,107206,+34950,+27100,28785,,+0.02,5000,원,+30550,-13950,7330,-0,0,+4.42,5410,-26300,-50,대우조선해양,042660,-18850,-26850
+2960,-21.28,20171204,-2075,+12.29,20180410,1724,176,9.43,1.35,13.24,2.2,-42.66,139599,12,+2330,2300,16,2,1650,+1.30,1184,41249,+2990,2300,961,,+2.66,500,원,+2950,-2075,100,-0,0,+2.81,206,-2290,+30,대원화성,024890,-1610,+2330
+1575,-23.81,20170411,-930,+29.03,20180116,1095,0,7.70,1.10,0.00,2.2,-60.58,696203,12,+1220,1205,31,5,890,-0.41,10755,91873,+1565,+1210,1102,,+1.78,500,원,+1565,-930,149,-0,0,+2.34,459,-1190,-5,대유에이텍,002880,-845,-1200
+1340,-14.55,20170808,-924,+23.92,20170926,1616,120,7.48,0.71,9.54,8.3,-75.44,953952,12,+1160,1130,143,2,790,+1.33,9833,91140,+1465,+1135,1044,,+1.99,500,원,+1300,-1015,406,-0,0,+4.31,456,-1100,+15,대창,012800,-795,+1145
+68700,-24.60,20170803,-45700,+13.35,20180411,77662,6972,2.84,0.67,7.43,7.7,-17.59,3496,12,+51900,51400,127,2,37000,+0.78,2576,2000,+66800,+51800,1036,,+0.11,5000,원,+65000,-45700,189,-0,0,+3.99,100,-51000,+400,대창단조,015230,-36000,+51800
+5100,-1.57,20171023,-4520,+11.06,20170417,0,0,16.63,0.00,0.00,6.0,-0.50,1,10,+5020,5010,5,2,3500,+0.20,5,1586,+6510,+5020,80,,0.00,5000,원,+5050,-5000,5,-0,0,0.00,79,+5020,+10,동북아13호,083380,-3510,+5020
+44700,-38.93,20170518,-24200,+12.81,20180410,36539,2074,7.87,0.75,13.16,-1.4,-49.85,2603,12,+27300,27100,-18,2,18970,+0.74,1419,2583,+35200,-26500,705,,+0.10,5000,원,+35550,-24200,59,-0,0,+1.79,144,-26500,+200,동양고속,084670,-19000,+27300
+4295,-25.49,20170920,-2925,+9.40,20180329,8734,317,6.98,0.37,10.09,1.1,-44.44,16090,12,+3200,3145,14,2,2260,+1.75,1076,15000,+4085,+3160,480,,+0.19,500,원,+3640,-2925,11,-0,0,+0.41,75,3145,+55,동일제강,002690,-2205,+3200
+149500,-27.09,20171020,-94200,+15.71,20170420,93405,9972,6.52,1.17,10.93,1.7,-55.30,35489,12,+112000,111500,459,5,84740,-2.24,175852,19198,+144500,-111000,20926,,+0.66,5000,원,+130000,-95100,11799,-0,0,+8.50,1079,-108000,-2500,두산,000150,-78500,-109000
+11250,-34.22,20170608,-7130,+3.79,20180329,7908,336,8.47,0.94,22.02,0.8,-42.50,18221,12,+7420,7370,45,2,5450,+0.41,6330,22467,+9580,-7290,1663,,+0.69,500,원,+10200,-7130,322,-0,0,+1.79,112,-7280,+30,디아이씨,092200,-5160,+7400
+8090,-23.24,20170615,-5800,+7.07,20180410,12569,586,3.21,0.49,10.60,6.2,-96.38,64972,12,+6210,6150,409,2,4420,+0.98,8223,26320,+7990,6150,1634,,+0.79,500,원,+6720,-5800,454,-0,0,+12.96,132,-6070,+60,디와이,013570,-4310,+6210
+40200,-16.67,20171129,-22250,+50.56,20170919,47087,5554,3.56,0.71,6.03,7.8,+235.52,13399,12,33500,33500,535,3,24120,0.00,8779,9994,+43550,33500,3348,,+0.25,500,원,+39400,-31150,595,-0,0,+7.01,50,-33100,0,디티알오토모티브,007340,-23450,33500
+14500,-40.34,20170419,-5830,+48.37,20180109,1678,0,,5.15,0.00,-110.6,-59.36,13910,12,+8820,8720,-73,5,5920,-0.80,666,5166,+11300,+8820,447,,+0.14,500,원,+10500,-5830,-58,-0,0,+1.76,26,-8540,-70,메디플란트,015540,-6110,-8650
+4350,-22.41,20180420,-2585,+30.56,20170926,4463,408,14.08,0.76,8.27,10.5,+569.14,4486907,12,+4350,3450,101,5,2410,-2.17,1560,20504,+4485,+3755,692,,+1.74,500,원,+4350,-2655,65,-0,0,+2.29,103,-3320,-75,문배철강,008420,-2415,-3375
+86900,-36.13,20170529,-54800,+1.28,20170925,39838,6008,6.24,1.39,9.24,15.8,+160.39,247,12,+56600,56300,136,5,38280,-1.42,1511,2185,+73100,-55500,1213,,+0.11,1000,원,+61700,-55000,136,-0,0,+5.40,24,-55400,-800,미원화학,134380,-39500,-55500
+24400,-19.47,20170607,-18000,+9.17,20180326,43130,1242,3.86,0.46,15.82,3.8,-40.40,3695,9,+19650,19350,70,2,13930,+1.55,1481,4231,+25150,19350,831,,+0.24,5000,원,+21400,-18000,63,-0,0,+1.01,212,-19150,+300,방림,003610,-13550,+19650
+73900,-16.51,20170515,-58000,+6.38,20170911,52963,3249,6.37,1.16,18.99,5.6,-54.19,9050,12,+61900,61300,296,2,46580,+0.65,8575,9851,+79600,-61000,6078,,+0.08,5000,원,+67400,-59200,347,-0,0,+28.03,498,-61000,+400,빙그레,005180,-43000,+61700
+6570,-36.53,20171122,-3305,+26.17,20170811,2074,0,,2.01,0.00,-8.6,-44.92,815077,12,+4200,4120,-75,2,2960,+1.21,419,44136,+5350,-4080,1840,,+0.64,500,원,+6000,-4010,-69,-0,0,+1.85,221,-4075,+50,삼성제약,001360,-2885,+4170
+13800,-45.43,20170615,-6940,+8.50,20171227,14171,0,,0.53,0.00,-5.6,-56.39,1814886,12,+7570,7500,-3407,2,5250,+0.40,79012,390000,+9750,+7520,29367,,+1.47,5000,원,+9960,-7250,-5242,-0,0,+16.26,19500,-7390,+30,삼성중공업,010140,-5250,+7530
+20350,-13.76,20180213,-16450,+6.69,20170927,17372,1518,16.72,1.01,11.56,9.6,-55.41,42199,12,+17650,17300,286,2,12450,+1.45,2594,16467,+22450,+17500,2890,,+0.46,500,원,+20350,-16900,99,-0,0,+17.99,82,+17350,+250,삼영무역,002810,-12150,+17550
+2925,-20.68,20171124,-1600,+45.00,20170926,2670,80,28.70,0.87,29.00,-2.4,-87.57,761636,12,+2375,2335,-55,5,1680,-0.64,2624,90531,+3035,+2375,2100,,+3.88,500,원,+2875,-1940,57,-0,0,+3.45,453,-2290,-15,삼익악기,002450,-1635,-2320
+99900,-14.21,20170821,-79000,+8.48,20170411,177266,5971,-0.85,0.48,14.35,4.0,+223.17,366,12,+85700,85100,366,2,61270,+0.71,13504,5000,+110500,85100,4285,,0.00,5000,원,+95900,-82400,101,-0,0,+6.91,350,-84000,+600,서울가스,017390,-59600,+85700
+11250,-39.38,20170525,-6500,+4.92,20180411,22020,708,11.63,0.31,9.63,-1.3,-58.41,15133,12,+6960,6870,-41,5,4800,-0.73,6218,12608,+8930,+6960,860,,+0.81,1000,원,+8660,-6500,25,-0,0,+2.24,126,-6790,-50,선창산업,002820,-4810,-6820
+8260,-8.96,20170530,-5010,+50.10,20170926,12585,509,5.76,0.60,14.77,3.5,-43.28,2222140,12,+8080,7510,121,2,5250,+0.13,6472,24008,+9760,+7780,1805,,+1.00,5000,원,+8080,-5210,328,-0,0,+9.52,1223,-7010,+10,성신양회,004980,-5260,+7520
+3225,-12.56,20170607,-2495,+13.03,20170925,7212,306,30.87,0.39,9.22,0.8,-21.68,67258,12,+2875,2850,41,5,2050,-1.05,1783,69752,+3705,+2855,1967,,+2.42,500,원,+3090,-2530,-2,-0,0,+4.05,360,-2810,-30,성창기업지주,000180,-1995,-2820
+114500,-29.26,20180201,-72900,+11.11,20180417,209928,11201,5.93,0.39,7.23,2.0,-46.04,36257,12,+81800,80400,291,2,57880,+0.75,22899,6000,+104500,+81100,4860,,+0.70,5000,원,+114500,-72900,1191,-0,0,+10.95,300,-79200,+600,세아제강,003030,-56300,+81000
+5050,-7.52,20180316,-2660,+75.56,20170926,4133,369,21.97,1.13,12.66,1.2,-43.27,145395,12,+4755,4630,19,2,3240,+0.86,2518,38373,+6010,-4600,1792,,+1.64,500,원,+5050,-2810,71,-0,0,+2.85,220,-4580,+40,세진중공업,075580,-3245,+4670
+392000,-31.38,20180305,-88600,+203.61,20170426,16463,1506,53.93,16.34,178.62,17.8,-87.82,1941848,12,+275500,266500,4007,2,186550,+0.94,9491,125108,+346000,-266000,336542,,+1.77,1000,원,+392000,-222200,5220,-0,0,+22.45,1251,-257500,+2500,셀트리온,068270,-187000,+269000
+178000,-15.17,20170609,-118000,+27.97,20171012,76741,3690,9.93,1.97,40.92,6.7,+172.34,22940,12,+152000,146500,206,2,111340,+3.07,12075,3872,+190000,146500,5847,,+0.51,5000,원,+152500,-122000,298,-0,0,+7.58,194,146500,+4500,신세계푸드,031440,-103000,+151000
+7340,-11.72,20170419,-5300,+22.26,20171016,12382,0,35.50,0.52,0.00,-5.8,+314.35,29521,12,+6490,6430,-82,2,4620,+0.78,2918,11829,+8350,-6400,767,,+0.55,500,원,+6780,-5570,-7,-0,0,+0.82,59,-6380,+50,신송홀딩스,006880,-4510,+6480
+177500,-24.79,20170602,-129500,+3.09,20180323,333631,19255,4.20,0.40,6.93,3.0,-58.68,196,12,-136500,137000,91,5,98640,-2.55,1824,900,+178000,-136500,1202,,0.00,5000,원,+151500,-129500,60,-0,0,+26.53,45,-133000,-3500,신영와코루,005800,-96000,-133500
+2270,-27.75,20170411,-1170,+40.17,20170926,699,55,9.70,2.35,29.82,17.8,-79.90,842705,12,+1640,1615,94,2,1130,+1.55,1446,71048,+2095,1615,1165,,+3.40,500,원,+1730,-1370,106,-0,0,+4.46,355,-1600,+25,신일산업,002700,-1135,+1640
+6390,-18.00,20170623,-4065,+28.91,20170926,4346,251,7.30,1.21,20.88,24.7,-87.04,1502336,12,+5330,5250,2479,5,3990,-0.19,62271,205235,+6820,+5270,10754,,+0.72,5000,원,+5690,-4375,2759,-0,0,+26.72,10262,-5170,-10,아시아나항공,020560,-3680,-5240
+49750,-38.89,20170609,-27350,+11.15,20180410,29294,7340,3.87,1.04,4.14,19.9,-54.09,52713,12,+30700,30450,1950,5,21920,-0.16,18330,30828,+39550,+30700,9372,,+0.81,500,원,+40150,-27350,3245,-0,0,+5.88,154,-29800,-50,아이에스동서,010780,-21350,-30400
+9990,-21.22,20170927,-6800,+15.74,20170417,12803,854,,0.61,9.22,7.2,-51.15,70724,12,+8070,8010,538,5,5440,-1.75,2118,57546,+10400,+8070,4529,,+0.06,5000,원,+9050,-6830,1126,-0,0,+1.13,2877,-7750,-140,아주캐피탈,033660,-5610,-7870
+1965,-57.91,20170417,-725,+14.07,20180306,1180,97,,0.70,8.53,-20.1,+139.54,897622,12,+835,806,-127,2,540,+2.61,1012,82785,+1045,-804,685,,+5.64,500,원,+934,-725,-60,-0,0,+2.52,414,-800,+21,에이엔피,015260,-565,+827
+495500,-25.53,20171214,-318500,+15.86,20170411,85985,12783,10.90,4.29,28.87,19.1,+104.12,140700,12,+380500,378000,4440,5,279720,-2.38,17587,21939,+491000,378000,80955,,+0.73,500,원,+457500,-366000,5850,-0,0,+48.20,110,-369000,-9000,엔씨소프트,036570,-265000,-369000
+10150,-24.33,20170920,-5550,+38.38,20170516,6575,585,14.11,1.17,13.13,-0.7,-82.92,28893,12,+7730,7610,-8,2,5470,+0.92,2440,18314,+9890,-7470,1407,,+3.30,500,원,+9640,-6330,67,-0,0,+10.19,92,-7470,+70,우신시스템,017370,-5330,+7680
+5490,-17.67,20180124,-3180,+42.14,20170926,4860,152,,0.93,29.74,6.6,-65.43,456798,12,+4545,4530,707,5,3440,-0.22,3599,199597,+5880,-4480,9022,,+2.11,5000,원,+5490,-3775,585,-0,0,+59.82,9980,-4450,-10,유안타증권,003470,-3175,-4520
+11300,-16.55,20170614,-7550,+24.90,20170925,17104,68,8.19,0.55,138.68,3.4,-55.23,30369,12,+9480,9410,54,2,6770,+0.21,2987,9374,+12200,+9440,884,,+1.46,5000,원,+11150,-8400,160,-0,0,+4.49,469,-9260,+20,이건산업,008250,-6590,+9430
+2770,-14.44,20170906,-1950,+21.54,20170411,3020,135,9.85,0.78,17.56,10.6,+103.57,434587,12,+2410,2340,112,2,1630,+1.28,2293,33442,+3040,+2355,793,,+2.88,500,원,+2665,-2065,142,-0,0,+4.75,167,-2330,+30,이구산업,025820,-1640,+2370
+18750,-27.47,20170807,-11650,+16.74,20180328,19286,792,11.45,0.71,17.17,1.6,+146.04,107177,12,+13600,13200,23,2,9500,+3.03,15078,15278,+17150,+13350,2078,,+1.59,5000,원,+15600,-11650,344,-0,0,+5.53,764,-13150,+400,이수화학,005950,-9250,+13600
+1830,-55.41,20170424,-664,+22.89,20171027,1002,0,115.20,0.81,0.00,-4.4,+122.21,182733,12,+818,797,-30,2,520,+2.38,539,42852,+1035,-795,350,,+0.84,500,원,+955,-740,0,-0,0,+2.50,214,-790,+19,이스타코,015020,-558,+816
+2450,-8.98,20180419,-1655,+34.74,20170814,1415,23,21.56,1.58,96.96,2.9,-37.52,1820559,12,-2240,2245,38,5,1570,-0.67,350,90510,+2915,-2200,2018,,+0.93,1000,원,+2450,-1705,67,-0,0,+15.36,905,-2120,-15,이월드,084680,-1575,-2230
+14950,-14.38,20180418,-1205,+962.24,20170926,391,0,582.08,32.74,0.00,-1.5,-57.90,9603528,12,+12850,12200,-4,2,7800,+4.92,496,87601,+15850,-11850,11213,,+0.10,500,원,+14950,-2030,-2,-0,0,+0.33,438,-11350,+600,인스코비,006490,-8550,+12800
+7010,-22.40,20170914,-4330,+25.64,20170412,5692,0,18.25,0.96,0.00,-7.1,-99.37,130846,12,+5440,5310,-198,2,3820,+2.45,9447,49347,+6900,5310,2685,,+2.00,1000,원,+6950,-4780,63,-0,0,+1.07,499,-5300,+130,일진홀딩스,015860,-3720,+5440
+83500,-45.51,20171114,-44300,+2.71,20180420,0,0,59.29,0.00,0.00,,-49.09,20301,12,+46200,45400,11,2,31780,+0.22,3716,10504,+59000,+46200,4780,,+2.18,500,원,+75500,-44300,50,-0,0,+7.58,53,-44300,+100,제일약품,271980,-31800,+45500
+91400,-7.99,20170602,-82000,+2.56,20171023,135716,4170,14.29,0.62,20.17,2.5,-49.57,231,12,+84200,84100,227,3,60550,0.00,6943,4000,+109000,84100,3364,,0.00,5000,원,+87500,-82000,-32,-0,0,+3.16,200,-83600,0,조선내화,000480,-58900,84100
+1730,-32.37,20170426,-1040,+12.50,20180409,2835,476,18.44,0.41,2.46,-0.9,+285.19,352204,12,+1200,1130,-18,2,790,+3.54,2992,69600,+1465,+1135,814,,+1.35,500,원,+1260,-1040,-4,-0,0,+6.20,348,+1135,+40,조일알미늄,018470,-795,+1170
+157000,-20.38,20180130,-102000,+22.55,20170925,35962,4159,12.95,3.48,30.06,14.2,-87.56,64052,12,+127000,125500,537,5,95380,-0.40,8844,9879,+163000,-124000,12349,,+0.67,2500,원,+157000,-120500,778,-0,0,+16.84,247,-123500,-500,종근당,185750,-88000,-125000
+28100,-12.63,20180411,-19650,+24.94,20170811,25847,1839,6.23,0.95,13.35,5.8,-43.12,27825,12,+24700,24300,80,2,17010,+1.03,1182,5229,+31550,-24150,1284,,+1.74,2500,원,+28100,-21250,90,-0,0,+10.65,131,-24100,+250,종근당바이오,063160,-17050,+24550
+447000,-16.11,20170802,-320000,+17.19,20171214,564197,15491,9.74,0.66,24.21,0.7,+112.59,37069,12,+383500,374000,423,2,284240,+0.27,38640,10557,+486000,+375000,39587,,+0.11,5000,원,+427500,-325500,3298,-0,0,+20.46,564,-371500,+1000,KCC,002380,-262000,+375000
+12900,-74.57,20170424,-1560,+110.26,20170814,4123,55,,0.80,59.64,-36.4,-65.04,187475,12,+3300,3240,-572,2,1940,+1.23,3545,45000,+4210,3240,1476,,+1.45,1000,원,+5650,-2975,-448,-0,0,+2.43,450,-3210,+40,코오롱머티리얼,144620,-2270,+3280
+112500,-21.87,20170511,-82200,+6.93,20180213,15486,3280,9.88,5.68,26.80,30.1,+102.14,116918,12,+88000,86000,3256,2,65360,+2.21,25168,73800,+111500,+86200,64870,,+0.03,500,원,+100500,-82200,4727,-0,0,+59.88,407,+86200,+1900,코웨이,021240,-60200,+87900
+29600,-55.57,20170411,-12300,+6.91,20180326,0,0,8.90,0.00,0.00,,+150.99,35511,12,+13200,12950,137,2,9320,+1.54,3443,12524,+16800,-12850,1647,,+2.04,200,원,+16400,-12300,211,-0,0,+1.85,25,-12850,+200,크라운제과,264900,-9100,+13150
+11850,-42.45,20170822,-6550,+4.12,20180308,9942,0,2.61,0.69,0.00,-0.6,+104.12,53813,12,+6860,6740,10,2,4710,+1.19,6945,20857,+8760,+6790,1422,,+1.20,500,원,+8110,-6550,204,-0,0,+6.81,104,-6700,+80,TBH글로벌,084870,-4720,+6820
+5120,-17.77,20170411,-3180,+32.39,20171227,1466,0,41.73,2.87,0.00,4.9,+203.39,3259802,12,+4365,3985,38,2,2940,+5.65,1620,46765,+5180,+4070,1969,,+4.07,500,원,+4365,-3265,11,-0,0,+1.31,234,3985,+225,퍼스텍,010820,-2790,+4210
+10150,-35.76,20180129,-3255,+100.31,20170926,9406,417,14.68,0.69,15.64,-1.3,-56.46,69508,12,+6620,6500,-55,2,4030,+0.31,5501,14625,+8450,+6620,954,,+0.40,500,원,+10150,-3375,-60,-0,0,+16.00,73,-6270,+20,평화홀딩스,010770,-4550,+6520
+2640,-2.65,20180322,-2040,+25.98,20170411,0,0,10.84,0.00,0.00,-39.1,+115.42,37513,12,+2580,2550,-171,2,1780,+0.78,82,13045,+3315,2550,335,,+0.04,5000,원,+2640,-2290,8,-0,0,+0.01,652,2550,+20,하이골드12호,172580,-1785,+2570
+1930,-41.19,20170420,-803,+41.34,20180117,0,0,,0.00,0.00,-47.0,-72.28,145983,12,+1165,1130,-185,2,720,+0.44,39,14906,+1465,1130,169,,0.00,5000,원,+1380,-803,-20,-0,0,+0.47,745,-1105,+5,하이골드8호,159650,-795,+1135
+98400,-17.78,20180221,-61500,+31.54,20170919,12790,2516,21.15,6.33,32.15,16.4,-71.80,103265,12,+82700,82200,486,5,60820,-1.58,8216,21104,+106500,+82500,17074,,+0.72,500,원,+98400,-76000,670,-0,0,+48.60,106,-80600,-1300,한국콜마,161890,-57600,-80900
