250최고,250최고가대비율,250최고가일,250최저,250최저가대비율,250최저가일,BPS,EPS,EV,PBR,PER,ROE,거래대비,거래량,결산월,고가,기준가,당기순이익,대비기호,대용가,등락율,매출액,상장주식,상한가,시가,시가총액,시가총액비중,신용비율,액면가,액면가단위,연중최고,연중최저,영업이익,예상체결가,예상체결수량,외인소진률,자본금,저가,전일대비,종목명,종목코드,하한가,현재가
+5490,-20.77,20180330,-3500,+24.29,20170927,5567,412,1.92,0.78,10.56,6.7,-66.17,32341,12,4385,4385,435,5,3150,-0.80,2902,112877,+5700,-4380,4910,,+0.16,500,원,+5490,-3675,493,-0,0,+38.96,564,-4240,-35,현대에이치씨엔,126560,-3070,-4350
+489000,-13.60,20170804,-329000,+28.42,20170516,0,0,9.54,0.00,0.00,,-98.02,29819,12,+425500,421000,10429,2,319960,+0.36,142894,16287,+547000,+421500,68811,,+0.50,5000,원,+488500,-385000,9348,-0,0,+21.76,814,-419000,+1500,현대중공업지주,267250,-295000,+422500
+7160,-24.86,20171212,-2830,+90.11,20170926,3281,0,132.65,1.64,0.00,-15.2,-65.39,253289,6,+5520,5500,-99,5,3410,-2.18,1741,19155,+7150,5500,1031,,+2.39,500,원,+6280,-4750,-21,-0,0,+0.89,96,-5280,-120,형지엘리트,093240,-3850,-5380
+117500,-1.28,20180430,-49750,+133.17,20170502,16539,729,34.22,7.01,159.12,3.8,+139.66,855646,12,+117500,110500,253,2,83980,+4.98,40115,39248,+143500,+115000,45528,,+0.65,5000,원,+117500,-80200,731,-0,0,+29.46,1962,+112000,+5500,호텔신라,008770,-77500,+116000
+6460,-41.41,20170515,-3735,+1.34,20180430,11255,1442,11.70,0.34,2.62,-8.1,-44.71,19480,12,+3820,3765,-309,2,2630,+0.53,10669,34920,+4890,+3775,1322,,+0.41,500,원,+4730,-3735,-228,-0,0,+3.97,175,-3735,+20,화신,010690,-2640,+3785
+16650,-8.71,20170419,-12650,+20.16,20180410,55779,0,7.67,0.27,0.00,1.0,+1958.97,164847,12,+15500,14250,37,2,9970,+6.67,6906,6919,+18500,+14550,1052,,+0.70,5000,원,+16150,-12650,227,-0,0,+3.96,346,+14550,+950,휴스틸,005010,-10000,+15200
+87800,-16.86,20180130,-61500,+18.70,20171013,46834,5585,3.24,1.56,13.07,15.1,+191.15,23100,12,+74100,73600,1854,5,55930,-0.82,33925,13248,+95600,+74100,9671,,+0.16,5000,원,+87800,-68500,2656,-0,0,+13.31,662,-72400,-600,AK홀딩스,006840,-51600,-73000
+226500,-28.26,20170529,-153500,+5.86,20180328,118834,7837,4.78,1.37,20.73,12.1,+151.78,50080,12,+163500,160000,11377,2,124800,+1.56,268986,29177,+208000,+160500,47413,,+0.38,5000,원,+195000,-153500,13260,-0,0,+19.79,1466,+160500,+2500,CJ,001040,-112000,+162500
+13900,-55.04,20170419,-4805,+30.07,20170926,8252,672,6.88,0.76,9.30,8.2,+177.32,622114,12,+6480,6130,110,2,4160,+1.96,2264,16000,+7960,-6100,1000,,+3.85,500,원,+6480,-5010,139,-0,0,+1.66,80,-5990,+120,DSR,155660,-4300,+6250
+6820,-14.22,20170524,-3800,+53.95,20170925,5305,77,13.55,1.10,75.97,9.3,+145.69,222871,12,6010,6010,69,5,4320,-2.66,1685,13000,+7810,6010,761,,+3.45,500,원,+6280,-4625,35,-0,0,+2.61,65,-5790,-160,KC코트렐,119650,-4210,-5850
+1115,-40.18,20170711,-317,+110.41,20171115,502,0,,1.33,0.00,-61.3,+145.91,1104461,12,+679,674,-315,5,440,-1.04,417,119760,+876,+675,799,,0.00,500,원,+750,-325,-260,-0,0,+27.16,599,-643,-7,KR모터스,000040,-472,-667
+39600,-40.78,20170705,-23100,+1.52,20180430,36209,2534,1.87,0.65,9.25,13.2,-93.89,2841329,12,-23800,23850,19371,5,18120,-1.68,277902,357816,+31000,-23800,83908,,+1.29,5000,원,+33700,-23100,24616,-0,0,+25.98,17891,-23100,-400,LG디스플레이,034220,-16700,-23450
+33850,-21.86,20170531,-25450,+3.93,20180307,32221,1504,6.88,0.82,17.59,4.9,+157.38,285647,12,+26650,26400,882,2,20060,+0.19,128272,38760,+34300,+26550,10252,,+0.42,5000,원,+31800,-25450,2123,-0,0,+16.29,1938,-26050,+50,LG상사,001120,-18500,+26450
+90400,-56.25,20170420,-39350,+0.51,20180430,28711,3502,23.91,1.38,11.29,-1.4,+268.61,324915,12,-41750,42200,-86,5,30380,-6.28,17613,22000,+54800,-41750,8701,,+1.31,5000,원,+60500,-39350,43,-0,0,+10.57,1100,-39350,-2650,LIG넥스원,079550,-29550,-39550
+975000,-26.56,20170609,-712000,+0.56,20180427,109055,25746,14.74,6.57,27.81,18.5,-38.00,79731,12,+721000,716000,7701,3,544160,0.00,46785,32963,+930000,+721000,236013,,+0.21,500,원,+975000,-712000,11792,-0,0,+59.72,165,-712000,0,NAVER,035420,-502000,716000
+30100,-14.29,20180130,-22900,+12.66,20171130,29623,0,9.11,0.87,0.00,2.7,+141.05,41543,12,+26400,26250,159,5,18900,-1.71,7732,18253,+34100,+26400,4709,,+0.59,5000,원,+30100,-23450,187,-0,0,0.00,913,-25800,-450,SBS,034120,-18400,-25800
+135500,-30.70,20170621,-89700,+4.68,20180213,153747,19496,12.48,0.61,4.82,7.1,+139.52,13139,12,+94000,93100,1499,2,70750,+0.86,66897,9054,+121000,+93600,8502,,+0.20,5000,원,+107000,-89700,1254,-0,0,+9.93,453,-93000,+800,SK가스,018670,-65200,+93900
+225000,-42.67,20170531,-119000,+8.40,20170925,33899,5914,14.37,3.81,21.81,13.3,-55.95,5499,12,129500,129500,382,5,93240,-0.39,20655,8629,+168000,129500,11131,,+0.28,5000,원,+169000,-121000,547,-0,0,+4.47,431,-127500,-500,SPC삼립,005610,-91000,-129000
+2745,-23.86,20170424,-1810,+15.47,20171222,4610,807,11.85,0.45,2.59,1.5,-81.88,80479,12,+2135,2050,15,2,1430,+1.95,3914,22343,+2665,2050,467,,+0.19,1000,원,+2225,-1830,81,-0,0,+1.38,223,-2010,+40,TCC동양,002710,-1435,+2090
+4865,-27.34,20170728,-3365,+5.05,20180411,7868,126,1.86,0.45,28.06,0.1,+189.90,17159,12,+3545,3480,1,2,2430,+1.58,1169,15026,+4520,+3495,531,,+0.01,500,원,+4150,-3365,3,-0,0,+6.26,75,3480,+55,WISCOM,024070,-2440,+3535
+8000,-5.62,20180403,-5630,+34.10,20180118,7896,365,16.74,0.96,20.68,5.8,+481.99,350786,12,+7660,6850,101,2,5060,+10.22,2065,21692,+8900,+7160,1638,,+0.89,500,원,+8000,-5630,84,-0,0,+1.16,108,+7110,+700,경농,002100,-4800,+7550
+12300,-15.45,20180129,-8710,+19.40,20170926,20711,1796,,0.50,5.79,9.4,-72.53,81003,12,+10550,10400,733,3,7480,0.00,2642,36000,+13500,+10550,3744,,+0.87,5000,원,+12300,-8940,912,-0,0,+11.94,1800,-10300,0,교보증권,030610,-7300,10400
+5200,-13.27,20171127,-4325,+4.28,20180411,7523,10,3.75,0.60,451.00,0.1,+172.45,6267,3,+4530,4520,9,5,3250,-0.22,1078,29200,+5870,-4500,1317,,+0.17,500,원,+4945,-4325,101,-0,0,+64.13,146,-4445,-10,기신정기,092440,-3165,-4510
+40350,-17.97,20170614,-29950,+10.52,20170922,65569,6873,4.98,0.50,4.82,3.6,-85.80,1718956,12,+33100,32200,9680,2,25110,+2.80,535357,405363,+41850,+32250,134175,,+0.21,5000,원,+35800,-30850,6622,-0,0,+38.49,21393,-32000,+900,기아차,000270,-22550,+33100
+16200,0.00,20180430,-9700,+67.01,20170926,11320,729,8.41,1.43,22.22,15.3,+122.38,90704,12,+16200,15750,84,2,10080,+2.86,1722,4515,+20450,-15650,731,,+0.48,5000,원,+16200,-9750,101,-0,0,+0.56,226,-15300,+450,까뮤이앤씨,013700,-11050,+16200
+19250,-16.88,20171128,-14050,+13.88,20170518,25908,1046,5.68,0.62,15.30,11.7,+186.82,15385,12,+16000,15600,620,2,11230,+2.56,7713,13291,+20250,15600,2127,,+0.27,500,원,+16600,-14600,173,-0,0,+2.41,84,-15400,+400,노루홀딩스,000320,-10950,+16000
+8770,-10.60,20180209,-7630,+2.75,20180413,6289,472,5.72,1.25,16.61,6.3,-18.31,17125,12,+7840,7780,416,2,5750,+0.77,8122,84703,+10100,7780,6641,,+0.04,500,원,+8770,-7630,455,-0,0,+11.06,424,-7750,+60,대교,019680,-5450,+7840
+94600,-9.09,20170531,-70000,+22.86,20180307,119454,6868,5.44,0.72,12.52,10.1,+123.22,1093841,12,+88700,82800,5080,2,62920,+3.86,123355,34800,+107500,+84500,29928,,+0.70,5000,원,+89900,-70000,5459,-0,0,+31.49,1975,+83200,+3200,대림산업,000210,-58000,+86000
+4890,-18.51,20170616,-3000,+32.83,20171220,629,325,5.70,6.34,12.26,46.5,+409.66,22466,12,+4070,3960,99,2,2690,+0.63,1729,12318,+5140,3960,491,,+0.01,500,원,+4320,-3000,129,-0,0,+0.02,62,-3900,+25,대양금속,009190,-2775,+3985
+44800,-46.43,20170419,-13800,+73.91,20171227,15660,0,6.62,1.53,0.00,28.1,+410.51,1256428,12,25200,25200,6458,5,17640,-4.76,111018,107206,+32750,-25150,25729,,+0.05,5000,원,+30550,-13950,7330,-0,0,+4.44,5410,-23050,-1200,대우조선해양,042660,-17650,-24000
+2960,-19.26,20171204,-2075,+15.18,20180410,1724,176,9.63,1.39,13.58,2.2,+163.90,555499,12,+2425,2355,16,2,1690,+1.49,1184,41249,+3060,+2375,986,,+2.71,500,원,+2950,-2075,100,-0,0,+2.74,206,-2340,+35,대원화성,024890,-1650,+2390
+1565,-20.13,20180214,-930,+34.41,20180116,1095,0,7.81,1.14,0.00,2.2,+105.37,1264362,12,+1285,1270,31,5,930,-1.57,10755,91873,+1650,+1275,1148,,+2.33,500,원,+1565,-930,149,-0,0,+2.44,459,-1230,-20,대유에이텍,002880,-890,-1250
+1340,-11.94,20170808,-924,+27.71,20170926,1616,120,7.54,0.73,9.83,8.3,+188.95,1151203,12,+1185,1135,143,2,790,+3.96,9833,91140,+1475,+1140,1075,,+2.02,500,원,+1300,-1015,406,-0,0,+4.59,456,+1140,+45,대창,012800,-795,+1180
+68700,-26.64,20170803,-45700,+10.28,20180411,77662,6972,2.72,0.65,7.23,7.7,+344.24,16520,12,+51900,50100,127,2,36070,+0.60,2576,2000,+65100,50100,1008,,+0.08,5000,원,+65000,-45700,189,-0,0,+4.03,100,50100,+300,대창단조,015230,-35100,+50400
+5100,-1.96,20171023,-4555,+9.77,20170419,0,0,16.56,0.00,0.00,6.0,-51.93,3758,10,+5080,5010,5,5,3500,-0.20,5,1586,+6510,-5000,79,,0.00,5000,원,+5080,-5000,5,-0,0,0.00,79,-5000,-10,동북아13호,083380,-3510,-5000
+44700,-38.03,20170518,-24200,+14.46,20180410,36539,2074,7.94,0.76,13.36,-1.4,-88.34,3319,12,+27700,27200,-18,2,19040,+1.84,1419,2583,+35350,27200,715,,+0.08,5000,원,+35550,-24200,59,-0,0,+1.73,144,-27050,+500,동양고속,084670,-19050,+27700
+4295,-12.81,20170920,-2925,+28.03,20180329,8734,317,8.63,0.43,11.81,1.1,+6703.79,1387349,12,+4200,3425,14,2,2460,+9.34,1076,15000,+4450,3425,562,,+0.13,500,원,+4200,-2925,11,-0,0,+0.35,75,-3420,+320,동일제강,002690,-2400,+3745
+149500,-19.06,20171020,-94200,+28.45,20170420,93405,9972,6.65,1.30,12.13,1.7,+151.28,167540,12,+121000,115000,459,2,87400,+5.22,175852,19198,+149500,-114500,23230,,+0.81,5000,원,+130000,-95100,11799,-0,0,+8.38,1079,-112500,+6000,두산,000150,-80500,+121000
+11250,-33.51,20170608,-7130,+4.91,20180329,7908,336,8.50,0.95,22.26,0.8,+124.72,47194,12,+7600,7470,45,2,5520,+0.13,6330,22467,+9710,-7400,1681,,+0.71,500,원,+10200,-7130,322,-0,0,+1.84,112,-7350,+10,디아이씨,092200,-5230,+7480
+8090,-21.63,20170615,-5800,+9.31,20180410,12569,586,3.26,0.50,10.82,6.2,+137.24,78190,12,+6450,6190,409,2,4450,+2.42,8223,26320,+8040,+6240,1669,,+0.79,500,원,+6720,-5800,454,-0,0,+12.96,132,+6210,+150,디와이,013570,-4340,+6340
+40200,-18.53,20171129,-22250,+47.19,20170919,47087,5554,3.48,0.70,5.90,7.8,+112.47,2056,12,+32750,32500,535,2,23400,+0.77,8779,9994,+42250,+32600,3273,,+0.26,500,원,+39400,-31150,595,-0,0,+6.93,50,-32200,+250,디티알오토모티브,007340,-22750,+32750
+14500,-46.62,20170419,-5830,+32.76,20180109,1678,0,,4.61,0.00,-110.6,-69.39,18193,12,+8050,7970,-73,5,5410,-2.89,666,5166,+10350,+7990,400,,+0.14,500,원,+10500,-5830,-58,-0,0,+1.82,26,-7730,-230,메디플란트,015540,-5580,-7740
+4350,-13.79,20180420,-2585,+45.07,20170926,4463,408,15.18,0.84,9.19,10.5,+951.14,2599925,12,+3870,3225,101,2,2250,+16.28,1560,20504,+4190,+3315,769,,+1.25,500,원,+4350,-2655,65,-0,0,+2.32,103,+3315,+525,문배철강,008420,-2260,+3750
+86900,-35.67,20170529,-54100,+3.33,20180430,39838,6008,6.29,1.40,9.30,15.8,+4201.82,2311,12,-56100,56200,136,5,38210,-0.53,1511,2185,+73000,-55500,1222,,+0.14,1000,원,+61700,-54100,136,-0,0,+5.39,24,-54100,-300,미원화학,134380,-39400,-55900
+24400,-16.39,20170607,-18000,+13.33,20180326,43130,1242,4.15,0.47,16.43,3.8,+407.37,8628,9,+20550,20400,70,3,14680,0.00,1481,4231,+26500,20400,863,,+0.25,5000,원,+21400,-18000,63,-0,0,+1.03,212,-20200,0,방림,003610,-14300,20400
+73900,-10.01,20170515,-58000,+14.66,20170911,52963,3249,7.16,1.26,20.47,5.6,+197.75,27191,12,+66600,64500,296,2,49020,+3.10,8575,9851,+83800,64500,6551,,+0.10,5000,원,+67400,-59200,347,-0,0,+28.09,498,64500,+2000,빙그레,005180,-45200,+66500
+6570,-40.18,20171122,-3305,+18.91,20170811,2074,0,,1.89,0.00,-8.6,+225.26,1056115,12,+4040,4010,-75,5,2880,-2.00,419,44136,+5210,4010,1735,,+0.68,500,원,+6000,-3895,-69,-0,0,+2.12,221,-3895,-80,삼성제약,001360,-2810,-3930
+13800,-46.74,20170615,-6940,+5.91,20171227,14171,0,,0.52,0.00,-5.6,+103.78,3927056,12,+7450,7430,-3407,5,5200,-1.08,79012,390000,+9650,-7420,28665,,+1.43,5000,원,+9960,-7250,-5242,-0,0,+16.27,19500,-7270,-80,삼성중공업,010140,-5210,-7350
+20350,-14.00,20180213,-16450,+6.38,20170927,17372,1518,16.65,1.01,11.53,9.6,+409.77,39498,12,+18200,18100,286,5,13030,-3.31,2594,16467,+23500,18100,2882,,+0.51,500,원,+20350,-16900,99,-0,0,+17.99,82,-17450,-600,삼영무역,002810,-12700,-17500
+2925,-13.16,20171124,-1600,+58.75,20170926,2670,80,29.91,0.95,31.75,-2.4,-65.40,917039,12,-2580,2600,-55,5,1870,-2.31,2624,90531,+3380,-2575,2299,,+3.57,500,원,+2875,-1940,57,-0,0,+3.33,453,-2510,-60,삼익악기,002450,-1820,-2540
+99900,-13.31,20170821,-79500,+8.93,20170419,177266,5971,-0.74,0.49,14.50,4.0,+326.04,313,12,+86900,86800,366,5,62490,-0.23,13504,5000,+112500,-86700,4330,,0.00,5000,원,+95900,-82400,101,-0,0,+6.93,350,-86600,-200,서울가스,017390,-60800,-86600
+11250,-35.73,20170525,-6500,+11.23,20180411,22020,708,11.89,0.33,10.21,-1.3,+263.49,29413,12,+7250,6990,-41,2,4890,+3.43,6218,12608,+9080,6990,912,,+0.78,1000,원,+8660,-6500,25,-0,0,+2.27,126,-6980,+240,선창산업,002820,-4900,+7230
+9500,0.00,20180430,-5010,+89.62,20170926,12585,509,6.31,0.75,18.66,3.5,+229.99,4420176,12,+9500,7420,121,2,5190,+28.03,6472,24008,+9640,+8270,2281,,+2.47,5000,원,+9500,-5210,328,-0,0,+8.37,1223,+8000,+2080,성신양회,004980,-5200,+9500
+3225,-5.43,20170607,-2495,+22.24,20170925,7212,306,32.97,0.42,9.97,0.8,+589.77,996381,12,+3180,2935,41,2,2110,+3.92,1783,69752,+3815,+2945,2127,,+2.61,500,원,+3180,-2530,-2,-0,0,+4.05,360,+2940,+115,성창기업지주,000180,-2055,+3050
+114500,-18.69,20180201,-72900,+27.71,20180417,209928,11201,6.35,0.44,8.31,2.0,+549.52,119373,12,+94800,84800,291,2,61050,+9.79,22899,6000,+110000,+87900,5586,,+0.84,5000,원,+114500,-72900,1191,-0,0,+9.90,300,+86900,+8300,세아제강,003030,-59400,+93100
+5050,-12.28,20180316,-2660,+66.54,20170926,4133,369,21.37,1.07,12.01,1.2,+117.72,318011,12,-4460,4495,19,5,3140,-1.45,2518,38373,+5840,-4455,1700,,+1.88,500,원,+5050,-2810,71,-0,0,+2.59,220,-4340,-65,세진중공업,075580,-3150,-4430
+392000,-30.87,20180305,-88600,+205.87,20170426,16463,1506,54.33,16.46,179.95,17.8,-76.36,1031836,12,+281500,276500,4007,5,193550,-1.99,9491,125108,+359000,-275000,339044,,+1.79,1000,원,+392000,-222200,5220,-0,0,+22.23,1251,-267000,-5500,셀트리온,068270,-194000,-271000
+178000,-15.45,20170609,-118000,+27.54,20171012,76741,3690,9.90,1.96,40.79,6.7,+100.57,15635,12,+151500,147000,206,2,111720,+2.38,12075,3872,+191000,-146000,5828,,+0.65,5000,원,+160500,-122000,298,-0,0,+7.92,194,-145500,+3500,신세계푸드,031440,-103000,+150500
+7340,-6.81,20170419,-5300,+29.06,20171016,12382,0,36.81,0.55,0.00,-5.8,-39.85,60411,12,+6970,6890,-82,5,4960,-0.73,2918,11829,+8950,6890,809,,+0.54,500,원,+7150,-5570,-7,-0,0,+1.04,59,-6800,-50,신송홀딩스,006880,-4830,-6840
+177500,-24.23,20170602,-129500,+3.86,20180323,333631,19255,4.31,0.40,6.99,3.0,-10.12,33,12,+135000,134500,91,3,96840,0.00,1824,900,+174500,-134000,1211,,0.00,5000,원,+151500,-129500,60,-0,0,+26.53,45,-133500,0,신영와코루,005800,-94500,134500
+2130,-18.54,20170427,-1170,+48.29,20170926,699,55,10.28,2.48,31.55,17.8,-25.06,1703372,12,+1740,1715,94,2,1200,+1.17,1446,71048,+2225,-1690,1233,,+3.75,500,원,+1800,-1370,106,-0,0,+4.49,355,-1670,+20,신일산업,002700,-1205,+1735
+6390,-17.06,20170623,-4065,+30.38,20170926,4346,251,7.32,1.22,21.12,24.7,+230.19,2087588,12,+5300,5130,2479,2,3890,+3.31,62271,205235,+6660,+5160,10877,,+0.75,5000,원,+5690,-4375,2759,-0,0,+28.31,10262,-5100,+170,아시아나항공,020560,-3600,+5300
+49750,-34.27,20170609,-27350,+19.56,20180410,29294,7340,4.05,1.12,4.46,19.9,+673.31,229849,12,+33600,30200,1950,2,21740,+8.28,18330,30828,+39250,+30650,10081,,+0.78,500,원,+40150,-27350,3245,-0,0,+5.95,154,+30600,+2500,아이에스동서,010780,-21150,+32700
+9990,-22.12,20170927,-6800,+14.41,20170421,12803,854,,0.61,9.11,7.2,-79.55,42132,12,+7890,7750,538,2,5270,+0.39,2118,57546,+10050,7750,4477,,+0.06,5000,원,+9050,-6830,1126,-0,0,+1.36,2877,-7710,+30,아주캐피탈,033660,-5430,+7780
+1880,-56.70,20170419,-725,+12.28,20180306,1180,97,,0.69,8.39,-20.1,-67.10,1084011,12,+841,840,-127,5,570,-3.10,1012,82785,+1090,840,674,,+5.82,500,원,+934,-725,-60,-0,0,+2.76,414,-800,-26,에이엔피,015260,-588,-814
+495500,-27.35,20171214,-335500,+7.30,20170621,85985,12783,10.57,4.19,28.16,19.1,-63.86,64303,12,+361500,359500,4440,2,266030,+0.14,17587,21939,+467000,+360000,78980,,+0.78,500,원,+457500,-352000,5850,-0,0,+47.90,110,-354500,+500,엔씨소프트,036570,-252000,+360000
+10150,-26.50,20170920,-5550,+34.41,20170516,6575,585,13.84,1.13,12.75,-0.7,-52.12,16754,12,7520,7520,-8,5,5410,-0.80,2440,18314,+9770,7520,1366,,+3.32,500,원,+9640,-6330,67,-0,0,+10.20,92,-7350,-60,우신시스템,017370,-5270,-7460
+5490,-16.76,20180124,-3180,+43.71,20170926,4860,152,,0.94,30.07,6.6,-78.91,896417,12,+4635,4625,707,5,3510,-1.19,3599,199597,+6010,4625,9122,,+2.26,5000,원,+5490,-3775,585,-0,0,+59.88,9980,-4480,-55,유안타증권,003470,-3240,-4570
+11300,-10.62,20170614,-7550,+33.77,20170925,17104,68,8.41,0.59,148.53,3.4,+682.33,107112,12,+10300,9730,54,2,7000,+3.80,2987,9374,+12600,+9740,947,,+1.67,5000,원,+11150,-8400,160,-0,0,+4.48,469,-9690,+370,이건산업,008250,-6820,+10100
+2770,-10.47,20170906,-1960,+26.53,20170424,3020,135,10.04,0.82,18.37,10.6,+282.61,926730,12,+2570,2430,112,2,1700,+2.06,2293,33442,+3155,+2450,829,,+2.52,500,원,+2665,-2065,142,-0,0,+5.53,167,2430,+50,이구산업,025820,-1705,+2480
+18750,-29.07,20170807,-11650,+14.16,20180328,19286,792,11.35,0.69,16.79,1.6,+377.06,109159,12,+13550,12950,23,2,9320,+2.70,15078,15278,+16800,12950,2032,,+1.59,5000,원,+15600,-11650,344,-0,0,+5.56,764,-12900,+350,이수화학,005950,-9100,+13300
+1830,-57.05,20170424,-664,+18.37,20171027,1002,0,112.90,0.78,0.00,-4.4,+188.79,165955,12,+796,794,-30,5,520,-1.01,539,42852,+1030,-784,337,,+0.96,500,원,+955,-740,0,-0,0,+2.49,214,-780,-8,이스타코,015020,-556,-786
+2450,-6.33,20180419,-1655,+38.67,20170814,1415,23,22.11,1.62,99.78,2.9,+283.19,2974599,12,+2430,2200,38,2,1540,+4.32,350,90510,+2860,+2425,2077,,+1.27,1000,원,+2450,-1705,67,-0,0,+15.08,905,+2240,+95,이월드,084680,-1540,+2295
+15400,-20.78,20180424,-1205,+912.45,20170926,391,0,556.16,31.20,0.00,-1.5,+120.90,7582767,12,-13150,13550,-4,5,8670,-9.96,496,87851,+17600,-12800,10718,,+0.08,500,원,+15400,-2030,-2,-0,0,+0.47,439,-11900,-1350,인스코비,006490,-9500,-12200
+7010,-24.82,20170914,-4445,+18.56,20170419,5692,0,17.97,0.93,0.00,-7.1,+209.85,145440,12,+5330,5270,-198,3,3790,0.00,9447,49347,+6850,+5330,2601,,+1.87,1000,원,+6950,-4780,63,-0,0,+1.21,499,-5170,0,일진홀딩스,015860,-3690,5270
+83500,-51.74,20171114,-40200,+0.25,20180430,0,0,72.28,0.00,0.00,,+363.10,65630,12,-41650,42500,11,5,29750,-5.18,3716,14705,+55200,-41250,5926,,+2.24,500,원,+75500,-40200,50,-0,0,+7.54,74,-40200,-2200,제일약품,271980,-29750,-40300
+91400,-8.75,20170602,-82000,+1.71,20171023,135716,4170,14.19,0.61,20.00,2.5,-8.20,41,12,+83800,83300,227,2,59970,+0.12,6943,4000,+108000,-82900,3336,,+0.01,5000,원,+87500,-82000,-32,-0,0,+3.17,200,-82900,+100,조선내화,000480,-58400,+83400
+1730,-30.35,20170426,-1040,+15.87,20180409,2835,476,18.69,0.43,2.53,-0.9,+177.83,291936,12,+1220,1205,-18,3,840,0.00,2992,69600,+1565,+1210,839,,+1.39,500,원,+1260,-1040,-4,-0,0,+6.24,348,-1175,0,조일알미늄,018470,-845,1205
+157000,-25.48,20180130,-102000,+14.71,20170925,35962,4159,12.16,3.25,28.13,14.2,+151.57,52424,12,+121000,120000,537,5,91200,-2.50,8844,9879,+156000,+121000,11559,,+0.77,2500,원,+157000,-115500,778,-0,0,+16.04,247,-115500,-3000,종근당,185750,-84000,-117000
+28100,-18.15,20180411,-19650,+17.05,20170811,25847,1839,5.78,0.89,12.51,5.8,+140.85,42964,12,23750,23750,80,5,16620,-3.16,1182,5229,+30850,-23550,1203,,+1.75,2500,원,+28100,-21250,90,-0,0,+10.34,131,-22800,-750,종근당바이오,063160,-16650,-23000
+447000,-12.53,20170802,-320000,+22.19,20171214,564197,15491,10.04,0.69,25.24,0.7,+139.32,26889,12,+391000,377500,423,2,286900,+3.58,38640,10557,+490500,-377000,41276,,+0.07,5000,원,+427500,-325500,3298,-0,0,+20.47,564,-377000,+13500,KCC,002380,-264500,+391000
+12900,-76.05,20170424,-1560,+98.08,20170814,4123,55,,0.75,56.18,-36.4,+226.69,277499,12,-3195,3200,-572,5,1920,-3.44,3545,45000,+4160,-3150,1391,,+1.41,1000,원,+5650,-2975,-448,-0,0,+2.47,450,-3035,-110,코오롱머티리얼,144620,-2240,-3090
+112500,-22.22,20170511,-82200,+6.45,20180213,15486,3280,9.84,5.65,26.68,30.1,+105.66,87998,12,+88400,88000,3256,5,66880,-0.57,25168,73800,+114000,-87900,64575,,+0.02,500,원,+100500,-82200,4727,-0,0,+59.99,407,-87300,-500,코웨이,021240,-61600,-87500
+23300,-38.63,20170419,-12300,+16.26,20180326,0,0,9.40,0.00,0.00,,-27.27,221431,12,+14550,13750,137,2,9900,+4.00,3443,12524,+17850,+13900,1791,,+1.89,200,원,+16400,-12300,211,-0,0,+1.91,25,+13800,+550,크라운제과,264900,-9650,+14300
+11850,-41.27,20170822,-6550,+6.26,20180308,9942,0,2.67,0.70,0.00,-0.6,+118.97,39183,12,7000,7000,10,5,4900,-0.57,6945,20857,+9100,-6990,1452,,+1.15,500,원,+8110,-6550,204,-0,0,+6.94,104,-6850,-40,TBH글로벌,084870,-4900,-6960
+6200,-9.84,20180430,-3180,+75.79,20171227,1466,0,53.52,3.81,0.00,4.9,-91.31,18654847,12,+6200,5590,38,3,4130,0.00,1620,46765,+7260,+5650,2614,,+5.76,500,원,+6200,-3265,11,-0,0,+0.40,234,-5520,0,퍼스텍,010820,-3920,5590
+10150,-41.48,20180129,-3255,+82.49,20170926,9406,417,14.22,0.63,14.24,-1.3,+237.64,78327,12,6200,6200,-55,5,3840,-4.19,5501,14625,+8060,-6000,869,,+0.41,500,원,+10150,-3375,-60,-0,0,+16.29,73,-5920,-260,평화홀딩스,010770,-4340,-5940
+2730,-0.18,20180430,-2060,+32.28,20170419,0,0,11.53,0.00,0.00,-39.1,-78.74,79537,12,+2730,2700,-171,2,1890,+0.93,82,13045,+3510,+2710,355,,+0.04,5000,원,+2730,-2290,8,-0,0,+0.04,652,2700,+25,하이골드12호,172580,-1890,+2725
+1930,-41.97,20170420,-803,+39.48,20180117,0,0,,0.00,0.00,-47.0,+283.37,129343,12,+1145,1140,-185,5,720,-1.75,39,14906,+1480,+1145,167,,0.00,5000,원,+1380,-803,-20,-0,0,+1.09,745,-1100,-20,하이골드8호,159650,-800,-1120
+98400,-16.87,20180221,-61500,+33.01,20170919,12790,2516,21.37,6.40,32.51,16.4,+124.86,85614,12,+82400,81800,486,3,60530,0.00,8216,21104,+106000,+82000,17263,,+0.77,500,원,+98400,-76000,670,-0,0,+48.90,106,-80300,0,한국콜마,161890,-57300,81800
+62500,-8.32,20180426,-27950,+105.01,20170825,15092,2201,13.95,3.80,26.03,10.3,+147.94,122130,12,+58000,56800,517,2,43160,+0.88,4906,16749,+73800,56800,9597,,+1.09,500,원,+62500,-38900,618,-0,0,+19.25,84,-54700,+500,한국콜마홀딩스,024720,-39800,+57300
